"id","candidate_list_id","proposition_id","creation_date","update_date","comment_candidate_list","comment_association","status","candidat_e","cityId","city","proposition","category","category_id"
"120","14","26","2026-01-07 22:20:45","2026-01-07 22:20:45","Le béton drainant ou béton balayé est souvent utilisé pour nos ambiances ""zone de rencontre"", sur des voies vertes (ex. 4 Castera), des pistes cyclables à ambiance naturelle (Slitinsky à l'approche de 4 Castera), ou alors pour séparer les pistes cyclables sur trottoir des déambulations piétonnes (qui elles restent en enrobé classique noir ; cela fonctionne très bien car c'est intuitif pour les usagers, bien + qu'une monochromie des aménagements / ex. Calixte Camelle). C'est également très adapté dans des secteurs avec des environnements naturels (exemple béton drainant sur les berges de Garonne).
Nous continuerons donc à utiliser le béton sur les aménagements qui sont adéquats. Franchement, aucun retour négatif sur le sujet (ou alors je ne comprends pas la question).

Jamais de stabilisé utilisé sur les aménagements depuis une bonne décennie. Ca n'est pas du tout accessible ni pour les cyclistes ni pour les piétons.",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"121","14","27","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"122","14","28","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"123","14","29","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"124","14","30","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"125","14","31","2026-01-07 22:20:45","2026-01-07 22:20:45","Si l'emprise le permet, oui.",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"126","14","32","2026-01-07 22:20:45","2026-01-07 22:20:45","L'intégralité des SAS vélo possibles a été peinte en 2020 suite à l'élection de notre majorité actuelle. C'était le 1er projet ""vélo"" à atterrir suite à notre précédente élection, en même temps que les M12 et les DSC.",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"127","14","33","2026-01-07 22:20:45","2026-01-07 22:20:45","Si possible réglementairement, c'est ce que nous défendons. hélas l'emprise est rarement suffisante...",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"128","14","34","2026-01-07 22:20:45","2026-01-07 22:20:45","Déjà existant",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"129","14","35","2026-01-07 22:20:45","2026-01-07 22:20:45","Evidemment !",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"130","14","36","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"131","14","37","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"132","14","41","2026-01-07 22:20:45","2026-01-07 22:20:45","Dynamique déjà en court",NULL,"accepted","Clément Rossignol Puech","5","Bègles","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"133","32","1","2026-01-08 10:32:04","2026-01-08 10:32:04","La ville de Bruges a été l'une des premières dotées du ReVE. Nous sommes satisfaits et soutiendrons les propositions en ce sens.",NULL,"accepted","Frédéric Giro","9","Bruges","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"134","32","2","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"135","32","4","2026-01-08 10:32:04","2026-01-08 10:32:04","La ville de Bruges a déjà mis en place le dispositif à 30km/h",NULL,"accepted","Frédéric Giro","9","Bruges","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"136","32","5","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous sommes favorables s'ils permettent de sécuriser nos cyclistes sur l'ensemble de nos voiries.",NULL,"accepted","Frédéric Giro","9","Bruges","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"137","32","6","2026-01-08 10:32:04","2026-01-08 10:32:04","La ville de Bruges est bien équipée avec : 2 agents dédiés sur les modes de déplacements dans la ville. Nous avons également une Maison des Mobilités à développer davantage avec la présence du Garage Moderne et un lien accru avec un commerçant au centre-ville valorisant la pratique du vélo. Aussi, nous avons plusieurs ambassadeurs des mobilités douces, des jeunes, actifs, depuis quelques années.",NULL,"accepted","Frédéric Giro","9","Bruges","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"138","32","7","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous n'avons pas de charte à proprement parler mais nous sommes attentifs lors de grands chantiers afin de sécuriser les cyclistes et piétons. Nous serions ravis de signer une charte commune à l'échelle de Bordeaux Métropole",NULL,"accepted","Frédéric Giro","9","Bruges","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"139","32","38","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous ne sommes pas concernés directement mais nous soutiendrons les décisions du Maire de Bordeaux et Bordeaux Métropole en fonction des besoins afin de faciliter l'usage des mobilités douces et sécurisées sur les Boulevards comme ailleurs.",NULL,"accepted","Frédéric Giro","9","Bruges","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"140","32","39","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous sommes tout à fait favorables puisque nous l'avons mis en place. Pour rappel, nous avons le pont de la tour de Gassies et nous avons inauguré en 2021 le pont au niveau du Lac, sortie 5 qui permet de traverser la rocade.",NULL,"accepted","Frédéric Giro","9","Bruges","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"141","32","8","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"142","32","9","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"143","32","10","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"144","32","11","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"145","32","12","2026-01-08 10:32:04","2026-01-08 10:32:04","Au cas par cas, en fonction des quartiers et des spécificités de dessertes en transports en commun et de vie économique",NULL,"accepted","Frédéric Giro","9","Bruges","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"146","32","13","2026-01-08 10:32:04","2026-01-08 10:32:04","Oui quand cela est possible et que la largeur de la voirie le permet",NULL,"accepted","Frédéric Giro","9","Bruges","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"147","32","14","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"148","32","15","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"149","32","16","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Généraliser les trottoirs traversants","Les piétons","3"
"150","32","17","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Réaliser des trottoirs plats","Les piétons","3"
"151","32","18","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"152","32","19","2026-01-08 10:32:04","2026-01-08 10:32:04","Quand cela est possible oui",NULL,"accepted","Frédéric Giro","9","Bruges","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"153","32","20","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"154","32","21","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"155","32","22","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"156","32","23","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous sommes interrogatifs sur le financement ""sans abonnement""",NULL,"accepted","Frédéric Giro","9","Bruges","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"157","32","24","2026-01-08 10:32:04","2026-01-08 10:32:04","Oui ou un autre système qui permet le stationnement sécurisé de plus de vélos",NULL,"accepted","Frédéric Giro","9","Bruges","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"158","32","40","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"159","32","25","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"160","32","26","2026-01-08 10:32:04","2026-01-08 10:32:04","En fonction des financements possibles",NULL,"accepted","Frédéric Giro","9","Bruges","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"161","32","27","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"162","32","28","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"163","32","29","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"164","32","30","2026-01-08 10:32:04","2026-01-08 10:32:04","Quand cela est possible",NULL,"accepted","Frédéric Giro","9","Bruges","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"165","32","31","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"166","32","32","2026-01-08 10:32:04","2026-01-08 10:32:04","Quand cela est possible et en fonction de la réglementation",NULL,"accepted","Frédéric Giro","9","Bruges","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"167","32","33","2026-01-08 10:32:04","2026-01-08 10:32:04","Ok mais nous avons des difficultés à les réaliser sur les rond-points anciens existants selon la largeur des voiries.",NULL,"accepted","Frédéric Giro","9","Bruges","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"168","32","34","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"169","32","35","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"170","32","36","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"171","32","37","2026-01-08 10:32:04","2026-01-08 10:32:04",NULL,NULL,"accepted","Frédéric Giro","9","Bruges","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"172","32","41","2026-01-08 10:32:04","2026-01-08 10:32:04","Nous n'avons malheureusement pas le budget nécessaire pour le réaliser",NULL,"refused","Frédéric Giro","9","Bruges","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
